#name	rank	LBI
X1_C2_|_A_ALBERTA_RV1499_2014	1	9.66406741894
C2_|_A_DELAWARE_10_2014	2	9.66406741894
C2_|_A_RHODE_ISLAND_11_2014	3	9.66406741894
ORIGINAL_|_A_ALASKA_20_2014	4	9.66406741894
C1_|_A_COLORADO_13_2014	5	9.66406741894
C2_|_A_DELAWARE_07_2014	6	9.66406741894
C2_|_A_DELAWARE_13_2014	7	9.66406741894
ORIGINAL_|_A_HAWAII_33_2014	8	9.66406741894
C2_|_A_PENNSYLVANIA_36_2014	9	9.66406741894
C2_|_A_CONNECTICUT_15_2014	10	9.66406741894
CX_S1_|_A_MARYLAND_19_2014	11	9.66406741894
C2_|_A_ALABAMA_04_2014	12	9.66406741894
C2_|_A_NEW_JERSEY_19_2014	13	9.66406741894
ORIGINAL_|_A_ALASKA_25_2014	14	9.66406741894
C2_|_A_RHODE_ISLAND_12_2014	15	9.66406741894
C2_|_A_RHODE_ISLAND_13_2014	16	9.66406741894
C1_|_A_WASHINGTON_08_2014	17	9.66406741894
ORIGINAL_|_A_ALASKA_21_2014	18	9.66406741894
C2_|_A_NEW_YORK_08_2014	19	9.66406741894
C2_|_A_NEW_JERSEY_08_2014	20	9.66406741894
C2_|_A_CALIFORNIA_14_2014	21	9.66406741894
C1_|_A_NEW_YORK_12_2014	22	9.66406741894
S3_|_A_HAWAII_47_2014	23	9.66406741894
C2_|_A_PENNSYLVANIA_39_2014	24	9.66406741894
C1_|_A_WISCONSIN_10_2014	25	9.66406741894
S3_|_A_WISCONSIN_74_2014	26	7.37447376337
S3_|_A_WISCONSIN_75_2014	27	7.37447376337
PMK1_|_A_GEORGIA_4044_2014	28	7.37447376337
S1_|_A_WISCONSIN_60_2014	29	7.37447376337
PMK1_|_A_GEORGIA_4039_2014	30	7.37447376337
PMK1_|_A_CALIFORNIA_4111_2014	31	7.37447376337
PMK1_|_A_GEORGIA_4257_2014	32	7.37447376337
PMK1_|_A_GEORGIA_4038_2014	33	7.37447376337
S2_|_A_MISSOURI_14_2014	34	7.37447376337
PMK1_|_A_GEORGIA_4130_2014	35	7.37447376337
PMK1_|_A_NORTH_CAROLINA_4313_2014	36	7.37447376337
PMK1_|_A_GEORGIA_4139_2014	37	7.37447376337
M1_|_A_MICHIGAN_14_2014	38	7.37447376337
ORIGINAL_|_A_PENNSYLVANIA_43_2014	39	7.37447376337
ORIGINAL_|_A_OREGON_05_2014	40	7.37447376337
S3_|_A_PENNSYLVANIA_40_2014	41	7.37447376337
M1_S2_|_A_MARYLAND_26_2014	42	7.37447376337
ORIGINAL_|_A_PENNSYLVANIA_40_2014	43	7.37447376337
ORIGINAL_|_A_PENNSYLVANIA_44_2014	44	7.37447376337
M1_|_A_MICHIGAN_15_2014	45	7.37447376337
S3_|_A_MINNESOTA_39_2014	46	7.37447376337
PMK1_|_A_NORTH_CAROLINA_4180_2014	47	7.37447376337
S3_|_A_TENNESSEE_17_2014	48	7.37447376337
PMK1_|_A_GEORGIA_4258_2014	49	7.37447376337
PMK1_|_A_GEORGIA_4133_2014	50	7.37447376337
PMK1_|_A_GEORGIA_4626_2014	51	7.37447376337
PMK1_|_A_SOUTH_CAROLINA_4338_2014	52	7.37447376337
M1_S3_|_A_MARYLAND_26_2014	53	7.37447376337
PMK1_|_A_GEORGIA_4041_2014	54	7.37447376337
PMK1_|_A_GEORGIA_4046_2014	55	7.37447376337
PMK1_|_A_OHIO_4461_2014	56	7.37447376337
PMK1_|_A_WASHINGTON_4370_2014	57	7.37447376337
PMK1_|_A_WASHINGTON_4493_2014	58	7.37447376337
S1_|_A_WISCONSIN_68_2014	59	7.37447376337
S3_|_A_MINNESOTA_37_2014	60	7.37447376337
S3_|_A_IOWA_22_2014	61	7.37447376337
PMK1_|_A_GEORGIA_4408_2014	62	7.37447376337
PMK1_|_A_GEORGIA_4259_2014	63	7.37447376337
M1_S1_|_A_MARYLAND_26_2014	64	7.37447376337
PMK1_|_A_WASHINGTON_4220_2014	65	7.37447376337
S3_|_A_ALASKA_34_2014	66	6.2508150914
ORIGINAL_|_A_FLORIDA_24_2014	67	6.2508150914
C2_|_A_CONNECTICUT_13_2014	68	6.2508150914
M1_|_A_MARYLAND_20_2014	69	6.2508150914
S1_|_A_WISCONSIN_14_2014	70	6.2508150914
ORIGINAL_|_A_ALASKA_24_2014	71	6.2508150914
C2_|_A_RHODE_ISLAND_17_2014	72	6.2508150914
C2_|_A_MASSACHUSETTS_09_2014	73	6.2508150914
C2_|_A_NEW_YORK_04_2014	74	6.2508150914
M1_S1_|_A_MARYLAND_20_2014	75	6.2508150914
C1_|_A_RHODE_ISLAND_08_2014	76	6.2508150914
PMK1_|_A_MASSACHUSETTS_3791_2014	77	6.2508150914
C2_|_A_NEW_JERSEY_13_2014	78	6.2508150914
CX_|_A_MARYLAND_22_2014	79	6.2508150914
C1_C2_|_A_MARYLAND_16_2014	80	6.2508150914
ORIGINAL_|_A_FLORIDA_25_2014	81	6.21435844503
S1_|_A_MICHIGAN_31_2014	82	6.21435844503
PMK1_|_A_SOUTH_DAKOTA_4340_2014	83	6.21435844503
S1_|_A_MINNESOTA_35_2014	84	6.21435844503
ORIGINAL_|_A_NORTH_CAROLINA_29_2014	85	6.21435844503
ORIGINAL_|_A_ALABAMA_07_2014	86	6.21435844503
ORIGINAL_|_A_ILLINOIS_05_2014	87	6.21435844503
S1_|_A_MICHIGAN_28_2014	88	6.21435844503
PMK1_|_A_COLORADO_4242_2014	89	6.21435844503
ORIGINAL_|_A_COLORADO_17_2014	90	6.21435844503
S1_|_A_MISSISSIPPI_16_2014	91	6.21435844503
M1_S1_|_A_NORTH_DAKOTA_10_2014	92	6.21435844503
S3_|_A_MICHIGAN_32_2014	93	6.21435844503
S3_|_A_WASHINGTON_31_2014	94	6.21435844503
S3_|_A_INDIANA_20_2014	95	6.21435844503
ORIGINAL_|_A_MINNESOTA_18_2014	96	6.21435844503
ORIGINAL_|_A_FLORIDA_26_2014	97	6.21435844503
S1_|_A_MINNESOTA_28_2014	98	6.21435844503
ORIGINAL_|_A_NORTH_CAROLINA_34_2014	99	6.21435844503
ORIGINAL_|_A_OREGON_08_2014	100	6.21435844503
S1_|_A_ILLINOIS_05_2014	101	6.21435844503
R1_|_A_NEW_MEXICO_27_2014	102	6.21435844503
PMK1_|_A_WYOMING_4378_2014	103	6.21435844503
PMK1_|_A_NORTH_CAROLINA_4169_2014	104	6.21435844503
S1_|_A_ALASKA_40_2014	105	6.21435844503
MX_|_A_FLORIDA_29_2014	106	6.21435844503
S2_|_A_NEW_HAMPSHIRE_19_2014	107	6.21435844503
ORIGINAL_|_A_COLORADO_20_2014	108	6.21435844503
C2_|_A_RHODE_ISLAND_09_2014	109	6.21327464886
S3_|_A_HAWAII_62_2014	110	4.66741132996
S2_|_A_MISSOURI_16_2014	111	4.66741132996
ORIGINAL_|_A_ALASKA_49_2014	112	4.66741132996
ORIGINAL_|_A_ALASKA_47_2014	113	4.66741132996
PMK1_|_A_ILLINOIS_4640_2014	114	4.66741132996
PMK1_|_A_OKLAHOMA_4325_2014	115	4.66741132996
M1M2_S2_|_A_NORTH_DAKOTA_05_2014	116	4.66741132996
ORIGINAL_|_A_ARKANSAS_08_2014	117	4.66741132996
S3_|_A_WASHINGTON_51_2014	118	4.66741132996
S3_|_A_MINNESOTA_21_2014	119	4.66741132996
PMK1_|_A_ALASKA_4030_2014	120	4.66741132996
PMK1_|_A_ALASKA_4008_2014	121	4.66741132996
ORIGINAL_|_A_ALASKA_50_2014	122	4.66741132996
S1_|_A_NORTH_CAROLINA_24_2014	123	4.66741132996
S1_|_A_HAWAII_40_2014	124	4.66741132996
PMK1_|_A_GEORGIA_4262_2014	125	4.49382878594
S1_|_A_NEBRASKA_15_2014	126	4.49382878594
S2_|_A_COLORADO_36_2014	127	4.49382878594
ORIGINAL_|_A_IOWA_13_2014	128	4.49382878594
PMK1_|_A_NEBRASKA_4296_2014	129	4.49382878594
X1_S1_|_A_TEXAS_96_2014	130	4.49382878594
PMK1_|_A_GEORGIA_4268_2014	131	4.49382878594
C1_S1_|_A_GEORGIA_20_2014	132	4.49382878594
S2_|_A_FLORIDA_41_2014	133	4.49382878594
PMK1_|_A_COLORADO_4249_2014	134	4.49382878594
MX_S1_|_A_NORTH_CAROLINA_41_2014	135	4.49382878594
PMK1_|_A_NEBRASKA_4295_2014	136	4.49382878594
S3_|_A_COLORADO_28_2014	137	4.49382878594
ORIGINAL_|_A_DELAWARE_23_2014	138	4.49382878594
PMK1_|_A_COLORADO_4241_2014	139	4.49382878594
M1_S1_|_A_NORTH_CAROLINA_23_2014	140	4.49382878594
PMK1_|_A_GEORGIA_4140_2014	141	4.49382878594
PMK1_|_A_COLORADO_4248_2014	142	4.49382878594
S1_|_A_TENNESSEE_20_2014	143	4.49382878594
PMK1_|_A_NEBRASKA_4297_2014	144	4.49382878594
S2_|_A_FLORIDA_43_2014	145	4.49382878594
S1_|_A_KANSAS_11_2014	146	4.49382878594
ORIGINAL_|_A_COLORADO_16_2014	147	4.49382878594
S1_|_A_NEBRASKA_14_2014	148	4.49382878594
S3_|_A_DOMINICAN_REPUBLIC_8490_2014	149	4.08617769374
C1_|_A_NEBRASKA_03_2014	150	4.0105858948
C1_C1_|_A_MARYLAND_03_2014	151	3.89412648777
C1_|_A_WASHINGTON_13_2014	152	3.88967477378
M1_|_A_NORTH_DAKOTA_03_2014	153	3.85594227645
